流水号,平台用户编号,金额
268103314153407556,U2231153667287812101,183.46
268103314153407557,U000291152,686.63
268103314153407558,U2231166898731485187,59.55
268103314153407559,U2230160504460936196,759.38
268103314153407560,U000371748,675.58
268103314153407561,U2231186331017414657,20000.00
268103314153407562,U2231192343938073602,12953.13
268103314153407563,U2231195001457477639,18.41
268103314153407564,U2216504162365999111,110.26
268103314153407565,U2230528615890551816,1275.95
268103314153407566,U2231222469736269825,17.65
268103314153407567,U2227261919683676166,77.22
268103314153407568,U2231235539061704707,157.50
268103314153407569,U2189690312220214279,16214.54
268103314153407570,U2231247247343879171,31.53
268103314153407571,U2164239638321955849,687.63
268103314153407572,U2231152734877254656,30250.00
268103314153407573,U2231541406852187142,175518.65
268103314153407574,U2231623146077684742,9.14
268103314153407575,U2231629604567647240,1367.13
268103314153407576,U2220774039998170118,190.66
268103314153407577,U2231632277731805184,62.19
268103314153407578,U2231643279844180995,160.90
268103314153407579,U2231647048619264002,30449.58
268103314153407580,578824,30275.00
268103314153407581,U2231675386167559175,6023.15
268103314153407582,U2230538013295773702,9095.96
268103314153407583,U2231730269482648580,3019.13
268103314153407584,U2231049061237000194,10.67
268103314153407585,U2231736748700861445,60083.52
268103314153407586,U2220941731778529285,721.47
268103314153407587,U2231754919029770244,23.00
268103314153407588,U2226584173416548352,10092.42
268103314153407589,U2231769986236417024,953.04
268103314153407590,U2231770416270018565,651.32
268103314153407591,U2231750957786466309,1070.95
268103314153407592,U2231784110974567424,30250.00
268103314153407593,U2231796796084978694,3.70
268103314153407594,U2231798110907008000,83.09
268103314153407595,U2175141865739782148,11.46
268103314153407596,U2231824478013229064,231556.33
268103314153407597,U2121445828265510916,547.08
268103314153407598,U2231884155988215814,236.13
268103314153407599,U2231892251900905473,1.93
268103314153407600,U2231809281395525636,91.11
268103314153407601,U2231920607669257216,5.64
268103314153407602,U2212197861741822981,4.79
268103314153407603,U2231913111340713987,158.26
268103314153407604,U2231930884318036999,295.15
268103314153407605,U2231942267147388931,1915.87
268103314153407606,U2229774349865321481,42352.22
268103314153407607,U2231948043534469122,30.53
268103314153407608,U2231945989097260035,50000.00
268103314153407609,U2231922116628841473,662.18
268103314153407610,U2231961338421183497,34.34
268103314153407611,U2231988754816436226,1575.86
268103314153407612,U2231987833353013253,1311.06
268103314153407613,U2223589974438052865,339.75
268103314153407614,U000186342,80.55
268103314153407615,U2231174764704039945,140.71
268103314153407616,U2167278690256290822,90404.98
268103314153407617,U2232286476907841542,19.85
268103314153407618,U2228686543097169924,511.93
268103314153407619,U2231913850570016768,14.24
268103314153407620,U2232328775784204292,1014.75
268103314153407621,U2232320015871247369,9095.96
268103314153407622,364433,12637.73
268103314153407623,U2232342823976305670,650.85
268103314153407624,U2231659893239055369,2130.19
268103314153407625,U2232342489212127238,12735.73
268103314153407626,U2119445505573389317,17.84
268103314153407627,555130,1571.40
268103314153407628,U2224440692334134280,4.83
268103314153407629,U2232355428824515591,20000.00
268103314153407630,U2232425042770134021,30250.00
268103314153407631,U2232424653186401285,173.34
268103314153407632,U2216013168818258948,30275.00
268103314153407633,U2232434772196460545,28.04
268103314153407634,U000391228,684.74
268103314153407635,U2231808578186905609,152.56
268103314153407636,U2232436309157218305,377.75
268103314153407637,U2232294893911279617,5000.00
268103314153407638,U2232343146694445065,30275.00
268103314153407639,U2231871768203625474,14691.81
268103314153407640,U2175809314613101575,4.09
268103314153407641,U2232507993956549637,20.95
268103314153407642,U2232342530995783684,1459.78
268103314153407643,U2232518865047258121,1000.00
268103314153407644,U2232530132575193095,57.92
268103314153407645,U2232342312858420231,37.82
268103314153407646,U2232561535136303112,30093.33
268103314153407647,U2232558870486582279,664.11
268103314153407648,U2232579940824384512,18.94
268103314153407649,U2232607037345235970,30284.00
268103314153407650,U2232612884028851208,8.43
268103314153407651,244460,52961.45
268103314153407652,U2232689176891884546,980.14
268103314153407653,U2140586775834264580,1291.53
268103314153407654,U2232624207559133186,20.14
268103314153407655,U2232692598965797894,41.67
268103314153407656,U2231890049262158850,30.03
268103314153407657,U2232402720961071113,5046.67
268103314153407658,U2232416395029645320,69.15
268103314153407659,U2230429847111337993,704.85
268103314153407660,U2232567724662327297,8678.27
268103314153407661,U2136048121052923909,639.99
268103314153407662,U2233124430463108102,288.99
268103314153407663,U2228187429007788032,980.15
268103314153407664,U2199691043761292289,70.50
268103314153407665,U2231833255861027849,1036.26
268103314153407666,U2232303056513401860,3.42
268103314153407667,U2233204489517532167,36692.04
268103314153407668,U2225450240293471234,22308.58
268103314153407669,U2233217365040957447,139.64
268103314153407670,U2233217601960413186,699.05
268103314153407671,U2230385692909766656,76.53
268103314153407672,U2233240367082243077,1057.95
268103314153407673,U2232346730660104196,156.21
268103314153407674,U2187389348477929474,5.00
268103314153407675,U2233165097218344964,949.53
268103314153407676,U2233328359956284424,4.27
268103314153407677,U2233378528219366407,51.47
268103314153407678,U2233121692278851593,40.00
268103314153407679,U2231113900563104776,1463.14
268103314153407680,U2233410214441256964,20065.83
268103314153407681,U2198992848206956545,164.53
268103314153407682,U2233417759323063299,100.00
268103314153407683,U2232006316342117383,48.10
268103314153407684,U2233138012374434816,136.78
268103314153407685,U2233747749881250819,30208.56
268103314153407686,U2233746110722081799,1350.97
268103314153407687,U000566860,112.31
268103314153407688,U2233756395407148034,52.55
268103314153407689,U2233771685448778757,248.72
268103314153407690,U2233766279259358217,1108.33
268103314153407691,U2233745763886696449,15195.42
268103314153407692,U2233432746460448776,50000.00
268103314153407693,U2232650830635336708,10091.67
268103314153407694,U2201836724127008773,25.20
268103314153407695,U2233795659813619715,61.94
268103314153407696,794281,10043.70
268103314153407697,U000596721,30250.00
268103314153407698,U2233844007748765703,7.34
268103314153407699,U2233842906165150728,661.48
268103314153407700,U2233855091935283203,12368.33
268103314153407701,U2215833139039699977,146.65
268103314153407702,U2233877285113431047,8.35
268103314153407703,U2233876054840182793,10.00
268103314153407704,U2233943616840009733,149.45
268103314153407705,U2233954606554022913,67.91
268103314153407706,U2234008355813197825,10139.33
268103314153407707,U2233999930723141635,11000.00
268103314153407708,U2234002352841426951,195.74
268103314153407709,U2229334616198613001,12295.07
268103314153407710,U2234032415163024390,30250.00
268103314153407711,U2233982755610297345,30656.41
268103314153407712,U2234086809908806661,779.20
268103314153407713,U2234096616954923008,10083.33
268103314153407714,U2233173406772103174,1115.47
268103314153407715,U2234116664176149512,15.83
268103314153407716,U2229070545779951618,4.45
268103314153407717,U2234122652878899208,14161.06
268103314153407718,U2233267745082836996,13800.88
268103314153407719,U2234134766062404611,12.41
268103314153407720,U2221509658089097220,61.05
268103314153407721,U2234439341042567175,55.30
268103314153407722,U2234458708862043143,8294.58
268103314153407723,86224,665.16
268103314153407724,U2234494142954604546,2.77
268103314153407725,U2234537829390616585,500.00
268103314153407726,U2234544582387828744,1841.92
268103314153407727,U2234549454592018435,16983.57
268103314153407728,U2112950869350679557,647.77
268103314153407729,U2234097987175319561,30205.17
268103314153407730,U2234575288275044359,45.83
268103314153407731,U2234625057584318469,147.35
268103314153407732,U2230886192990127108,1084.96
268103314153407733,U2234665108104022022,203.18
268103314153407734,U2219464260797334532,932.36
268103314153407735,U2233860700583757830,765.91
268103314153407736,U2234681038297106439,14315.15
268103314153407737,U2234705183487558664,50255.00
268103314153407738,U2234757617295557634,1330.04
268103314153407739,U2231248227150070790,644.32
268103314153407740,U2085521620637582340,224.55
268103314153407741,U000501425,16941.83
268103314153407742,U2234821936133703684,13479.19
268103314153407743,U2231064632657708041,143.88
268103314153407744,U2234848287226070016,75.14
268103314153407745,U2235224214128822272,8.03
268103314153407746,U000223922,24.14
268103314153407747,U2175135175212532736,30112.01
268103314153407748,U2235234964926892034,1725.59
268103314153407749,U2171519848591394824,115.51
268103314153407750,U2235230017174897668,8573.84
268103314153407751,U2235186333641345025,30386.92
268103314153407752,U2235292846179485704,8.47
268103314153407753,U2226078280996358144,8.11
268103314153407754,U2230912115114247177,15.72
268103314153407755,U2235315512886166534,8421.53
268103314153407756,U000072255,50305.66
268103314153407757,U2220178263601317896,141.18
268103314153407758,U2235364260580427780,19186.80
268103314153407759,U2225451402879042565,203.58
268103314153407760,U2235378378037266438,10008.00
268103314153407761,U2233186384636545024,8365.00
268103314153407762,U2235411273141453831,3800.00
268103314153407763,U2149042693588649988,8573.84
268103314153407764,U2162158048288704514,8469.43
268103314153407765,U2235451168706791424,21596.17
268103314153407766,U2136678362272237574,71.56
268103314153407767,U2228080669056041987,135.14
268103314153407768,U2235500263790086144,10.75
268103314153407769,U2215673824131679234,127.60
268103314153407770,U2234625289697101827,1266.12
268103314153407771,U2235514687665996803,10.00
268103314153407772,U2235540029709485058,289.29
268103314153407773,U2225792356089595913,50284.00
268103314153407774,U2235568349020948487,53.93
268103314153407775,U2235542737728308232,764.88
268103314153407776,U2235819454451681285,16055.74
268103314153407777,U2235234010177472516,61.35
268103314153407778,U2235848866916206597,7.24
268103314153407779,U2235850751744149508,5.00
268103314153407780,U2235886663005897737,689.62
268103314153407781,U2233281330131502084,708.54
268103314153407782,U2235866494669948935,11969.42
268103314153407783,U2235937412834396161,30250.00
268103314153407784,U2235952023021291529,6271.30
268103314153407785,U2235318394322682885,152.41
268103314153407786,U000586809,171.13
268103314153407787,U2235952061164292103,9962.51
268103314153407788,U2235964605337699329,7.05
268103314153407789,U2235966652619425801,72.89
268103314153407790,U2235982311558481929,7.72
268103314153407791,U2235982770843158530,6844.31
268103314153407792,U2235976296649720837,8469.43
268103314153407793,U000229981,16533.18
268103314161796100,U2235597898463053826,20674.47
268103314161796101,U000345650,50343.97
268103314161796102,U2235991848835351555,50266.85
268103314161796103,U2234005542299240451,8469.43
268103314161796104,U2236096769375077379,496.42
268103314161796105,U2236142084534831108,3.42
268103314161796106,U2236159538040408066,348.14
268103314161796107,U2236150694971180036,40088.33
268103314161796108,U2234114172851848193,246.73
268103314161796109,U2236267088626844679,30255.00
268103314161796110,U2236269509939824646,7.95
268103314161796111,U2221375980738447366,17407.33
268103314161796112,837345,26.83
268103314161796113,U2236315329095533570,16747.04
268103314161796114,U2236366102739290121,100.00
268103314161796115,U2236403387107117056,54.87
268103314161796116,U2236408260468933641,1008.33
268103314161796117,U2236526775192519685,10088.33
268103314161796118,U2231728355747563525,256.80
268103314161796119,U2235633510268274697,641.90
268103314161796120,U2236627324210512896,7.63
268103314161796121,U2233075589252646916,20166.67
268103314161796122,U2236128162759050242,30255.00
268103314161796123,U000586603,1095.76
268103314161796124,U2236692620531205121,20172.77
268103314161796125,U2232337658900645893,30199.06
268103314161796126,U2236705388059691010,208.19
268103314161796127,U2235149226247980038,7.14
268103314161796128,U000502125,30323.34
268103314161796129,U2236681519894628354,10091.67
268103314161796130,U2236227396871128068,9421.05
268103314161796131,U2236741156287285256,30304.81
268103314161796132,U2236740524113396744,7704.09
268103314161796133,U2221699959567157250,13.62
268103314161796134,U2236123096366974978,8365.00
268103314161796135,U2232343609519114240,10071.23
268103314161796136,U2236784042768860164,30442.57
